word,feminine,neuter,comparative,superlative,adverb,declension,adj_stem
palaeosibericus,palaeosiberica,palaeosibericum,palaeosibericior,,,12,palaeosiberic
samoiedicus,samoiedica,samoiedicum,samoiedicior,,,12,samoiedic
semiticus,semitica,semiticum,semiticior,,,12,semitic
faliscus,falisca,faliscum,faliscior,,,12,falisc
ugricus,ugrica,ugricum,ugricior,,,12,ugric
uralicus,uralica,uralicum,uralicior,,,12,uralic
sorabicus,sorabica,sorabicum,sorabicior,,,12,sorabic
aequatorialis,aequatorialis,aequatoriale,aequatorialior,,,3,aequatorial
ebriacus,ebriaca,ebriacum,ebriacior,,,12,ebriac
eligans,eligans,eligans,eligantior,,,3,eligant
equinus,equina,equinum,equinior,,,12,equin
ficarius,ficaria,ficarium,ficariior,,,12,ficari
galbanus,galbana,galbanum,galbanior,,,12,galban
gallinacius,gallinacia,gallinacium,gallinaciior,,,12,gallinaci
hebeninus,hebenina,hebeninum,hebeninior,,,12,hebenin
hiericuntinus,hiericuntina,hiericuntinum,hiericuntinior,,,12,hiericuntin
incenatus,incenata,incenatum,incenatior,,,12,incenat
indeficiens,indeficiens,indeficiens,indeficientior,,,3,indeficient
indisciplinosus,indisciplinosa,indisciplinosum,indisciplinosior,,,12,indisciplinos
indomitus,indomita,indomitum,indomitior,,,12,indomit
incultus,inculta,incultum,incultior,,,12,incult
infrunitus,infrunita,infrunitum,infrunitior,,,12,infrunit
inmemor,inmemor,inmemor,inmemorior,,,3,inmemor
immisericors,immisericors,immisericors,immisericordior,,immisericorditer,3,immisericord
inmisericors,inmisericors,inmisericors,inmisericordior,,,3,inmisericord
inperfectus,inperfecta,inperfectum,inperfectior,,,12,inperfect
inpudens,inpudens,inpudens,inpudentior,inpudentissimus,inpudenter,3,inpudent
impudens,impudens,impudens,impudentior,impudentissimus,impudenter,3,impudent
inputribilis,inputribilis,inputribile,inputribilior,,,3,inputribil
imputribilis,imputribilis,imputribile,imputribilior,,,3,imputribil
inreligiosus,inreligiosa,inreligiosum,inreligiosior,,,12,inreligios
irreligiosus,irreligiosa,irreligiosum,irreligiosior,,,12,irreligios
inreverens,inreverens,inreverens,inreverentior,,,3,inreverent
irreverens,irreverens,irreverens,irreverentior,,,3,irreverent
inrevocabilis,inrevocabilis,inrevocabile,inrevocabilior,,,3,inrevocabil
irrevocabilis,irrevocabilis,irrevocabile,irrevocabilior,,,3,irrevocabil
satyrus,satyra,satyrum,satyrior,,,12,satyr
insuspicabilis,insuspicabilis,insuspicabile,insuspicabilior,,,3,insuspicabil
iugalis,iugalis,iugale,iugalior,,,3,iugal
invisus,invisa,invisum,invisior,,,12,invis
laetabundus,laetabunda,laetabundum,laetabundior,,,12,laetabund
lapidarius,lapidaria,lapidarium,lapidariior,,,12,lapidari
latericius,latericia,latericium,latericiior,,,12,laterici
libanus,libana,libanum,libanior,,,12,liban
linguosus,linguosa,linguosum,linguosior,,,12,linguos
madidus,madida,madidum,madidior,,,12,madid
medullatus,medullata,medullatum,medullatior,,,12,medullat
mensurabilis,mensurabilis,mensurabile,mensurabilior,,,3,mensurabil
multivolus,multivola,multivolum,multivolior,,,12,multivol
nundinus,nundina,nundinum,nundinior,,,12,nundin
omnimodus,omnimoda,omnimodum,omnimodior,,,12,omnimod
orditus,ordita,orditum,orditior,,,12,ordit
pervalidus,pervalida,pervalidum,pervalidior,,,12,pervalid
praeditus,praedita,praeditum,praeditior,,,12,praedit
praecellens,praecellens,praecellens,praecellentior,,,3,praecellent
praegrandis,praegrandis,praegrande,praegrandior,,,3,praegrand
praevalidus,praevalida,praevalidum,praevalidior,,,12,praevalid
pravicordius,pravicordia,pravicordium,pravicordiior,,,12,pravicordi
pusillanimis,pusillanimis,pusillanime,pusillanimior,,,3,pusillanim
receptibilis,receptibilis,receptibile,receptibilior,,,3,receptibil
raucus,rauca,raucum,raucior,,,12,rauc
Augustinus,Augustina,Augustinum,Augustinior,,,12,Augustin
ruinosus,ruinosa,ruinosum,ruinosior,,,12,ruinos
samius,samia,samium,samiior,,,12,sami
scutulatus,scutulata,scutulatum,scutulatior,,,12,scutulat
scutatus,scutata,scutatum,scutatior,,,12,scutat
septimplex,septimplex,septimplex,septimplicior,,,3,septimplic
sedulus,sedula,sedulum,sedulior,,sedulo,12,sedul
septemplex,septemplex,septemplex,septemplicior,,septempliciter,3,septemplic
similagineus,similaginea,similagineum,similagineior,,,12,similagine
sofisticus,sofistica,sofisticum,sofisticior,,,12,sofistic
Germanus,Germana,Germanum,Germanior,,,12,German
supergloriosus,supergloriosa,supergloriosum,supergloriosior,,,12,superglorios
superlaudabilis,superlaudabilis,superlaudabile,superlaudabilior,,,3,superlaudabil
traiecticius,traiecticia,traiecticium,traiecticiior,,,12,traiectici
actuosus,actuosa,actuosum,actuosior,,actuose,12,actuos
allegoricus,allegorica,allegoricum,allegoricior,,,12,allegoric
anagogicus,anagogica,anagogicum,anagogicior,,,12,anagogic
analyticus,analytica,analyticum,analyticior,,,12,analytic
anonymus,anonyma,anonymum,anonymior,,,12,anonym
apologeticus,apologetica,apologeticum,apologeticior,,,12,apologetic
assimilis,assimilis,assimile,assimilior,,,3,assimil
authenticus,authentica,authenticum,authenticior,,,12,authentic
baptismalis,baptismalis,baptismale,baptismalior,,,3,baptismal
beatificus,beatifica,beatificum,beatificior,,,12,beatific
benevolus,benevola,benevolum,benevolentior,benevolentissimus,benevole,12,benevol
biblicus,biblica,biblicum,biblicior,,,12,biblic
catecheseus,catechesea,catecheseum,catecheseior,,,12,catechese
catecheticus,catechetica,catecheticum,catecheticior,,,12,catechetic
christifidelis,christifidelis,christifidele,christifidelior,,,3,christifidel
communitarius,communitaria,communitarium,communitariior,,,12,communitari
complementarius,complementaria,complementarium,complementariior,,,12,complementari
conformis,conformis,conforme,conformior,,conformiter,3,conform
coniugalis,coniugalis,coniugale,coniugalior,,,3,coniugal
conspicuus,conspicua,conspicuum,conspicuior,,,12,conspicu
consubstantialis,consubstantialis,consubstantiale,consubstantialior,,,3,consubstantial
cosmicus,cosmica,cosmicum,cosmicior,,,12,cosmic
definitivus,definitiva,definitivum,definitivior,,,12,definitiv
dioecesanus,dioecesana,dioecesanum,dioecesanior,,,12,dioecesan
ecclesialis,ecclesialis,ecclesiale,ecclesialior,,,3,ecclesial
encyclicus,encyclica,encyclicum,encyclicior,,,12,encyclic
enuntiabilis,enuntiabilis,enuntiabile,enuntiabilior,,,3,enuntiabil
erroneus,erronea,erroneum,erroneior,,,12,errone
eucharisticus,eucharistica,eucharisticum,eucharisticior,,,12,eucharistic
eschatologicus,eschatologica,eschatologicum,eschatologicior,,,12,eschatologic
evangelicus,evangelica,evangelicum,evangelicior,,,12,evangelic
extraordinarius,extraordinaria,extraordinarium,extraordinariior,,,12,extraordinari
hagiographicus,hagiographica,hagiographicum,hagiographicior,,,12,hagiographic
genuinus,genuina,genuinum,genuinior,,,12,genuin
hymnicus,hymnica,hymnicum,hymnicior,,,12,hymnic
inamissibilis,inamissibilis,inamissibile,inamissibilior,,,3,inamissibil
incommutabilis,incommutabilis,incommutabile,incommutabilior,,,3,incommutabil
inexcogitabilis,inexcogitabilis,inexcogitabile,inexcogitabilior,,,3,inexcogitabil
inexhaustus,inexhausta,inexhaustum,inexhaustior,,,12,inexhaust
inseparabilis,inseparabilis,inseparabile,inseparabilior,,inseparabiliter,3,inseparabil
intelligibilis,intelligibilis,intelligibile,intelligibilior,,,3,intelligibil
intimus,intima,intimum,intimior,,,12,intim
irreductibilis,irreductibilis,irreductibile,irreductibilior,,,3,irreductibil
limitaris,limitaris,limitare,limitarior,,,3,limitar
litteralis,litteralis,litterale,litteralior,,litteraliter,3,litteral
liturgicus,liturgica,liturgicum,liturgicior,,,12,liturgic
magisterialis,magisterialis,magisteriale,magisterialior,,,3,magisterial
materialis,materialis,materiale,materialior,,,3,material
medievalis,medievalis,medievale,medievalior,,,3,medieval
methodicus,methodica,methodicum,methodicior,,,12,methodic
missionarius,missionaria,missionarium,missionariior,,,12,missionari
missionalis,missionalis,missionale,missionalior,,,3,missional
noscibilis,noscibilis,noscibile,noscibilior,,,3,noscibil
oralis,oralis,orale,oralior,,,3,oral
oeconomicus,oeconomica,oeconomicum,oeconomicior,,,12,oeconomic
orthodoxus,orthodoxa,orthodoxum,orthodoxior,,,12,orthodox
praeconius,praeconia,praeconium,praeconiior,,,12,praeconi
practicus,practica,practicum,practicior,,,12,practic
psychicus,psychica,psychicum,psychicior,,,12,psychic
quadriformis,quadriformis,quadriforme,quadriformior,,,3,quadriform
radicatus,radicata,radicatum,radicatior,,,12,radicat
salvificus,salvifica,salvificum,salvificior,,,12,salvific
supernaturalis,supernaturalis,supernaturale,supernaturalior,,,3,supernatural
temporarius,temporaria,temporarium,temporariior,,,12,temporari
theologalis,theologalis,theologale,theologalior,,,3,theologal
trinitarius,trinitaria,trinitarium,trinitariior,,,12,trinitari
typicus,typica,typicum,typicior,,,12,typic
typologicus,typologica,typologicum,typologicior,,,12,typologic
absonus,absona,absonum,absonior,,,12,abson
adamantinus,adamantina,adamantinum,adamantinior,,,12,adamantin
adiaphoros,adiaphoros,adiaphoron,adiaphorior,,,2,adiaphor
adventitius,adventitia,adventitium,adventitiior,,,12,adventiti
adventicius,adventicia,adventicium,adventiciior,,,12,adventici
aequivocus,aequivoca,aequivocum,aequivocior,,,12,aequivoc
affirmativus,affirmativa,affirmativum,affirmativior,,,12,affirmativ
aliquantulus,aliquantula,aliquantulum,aliquantulior,,,12,aliquantul
apogeus,apogea,apogeum,apogeior,,,12,apoge
apogaeus,apogaea,apogaeum,apogaeior,,,12,apogae
aqueus,aquea,aqueum,aqueior,,,12,aque
arantius,arantia,arantium,arantiior,,,12,aranti
astrictivus,astrictiva,astrictivum,astrictivior,,,12,astrictiv
astrologicus,astrologica,astrologicum,astrologicior,,,12,astrologic
bilanx,bilanx,bilanx,bilancior,,,3,bilanc
bombycinus,bombycina,bombycinum,bombycinior,,,12,bombycin
calefactivus,calefactiva,calefactivum,calefactivior,,,12,calefactiv
caulicularis,caulicularis,cauliculare,caulicularior,,,3,caulicular
causabilis,causabilis,causabile,causabilior,,,3,causabil
cellulatus,cellulata,cellulatum,cellulatior,,,12,cellulat
chrystallinus,chrystallina,chrystallinum,chrystallinior,,,12,chrystallin
liliaceus,liliacea,liliaceum,liliaceior,,,12,liliace
furcatus,furcata,furcatum,furcatior,,,12,furcat
communicativus,communicativa,communicativum,communicativior,,,12,communicativ
comparativus,comparativa,comparativum,comparativior,,,12,comparativ
concessibilis,concessibilis,concessibile,concessibilior,,,3,concessibil
concinnus,concinna,concinnum,concinnior,,concinne,12,concinn
congregativus,congregativa,congregativum,congregativior,,,12,congregativ
constitutivus,constitutiva,constitutivum,constitutivior,,,12,constitutiv
contractus,contracta,contractum,contractior,,,12,contract
contemplativus,contemplativa,contemplativum,contemplativior,,,12,contemplativ
continuatus,continuata,continuatum,continuatior,,,12,continuat
contractivus,contractiva,contractivum,contractivior,,,12,contractiv
convertibilis,convertibilis,convertibile,convertibilior,,,3,convertibil
corrosivus,corrosiva,corrosivum,corrosivior,,,12,corrosiv
corticulus,corticula,corticulum,corticulior,,,12,corticul
cyaneus,cyanea,cyaneum,cyaneior,,,12,cyane
damnatus,damnata,damnatum,damnatior,,,12,damnat
deltoideus,deltoidea,deltoideum,deltoideior,,,12,deltoide
decisorius,decisoria,decisorium,decisoriior,,,12,decisori
decompositus,decomposita,decompositum,decompositior,,,12,decomposit
dedititius,dedititia,dedititium,dedititiior,,,12,dedititi
degener,degener,degener,degenerior,,,3,degener
descensorius,descensoria,descensorium,descensoriior,,,12,descensori
destructivus,destructiva,destructivum,destructivior,,,12,destructiv
desultorius,desultoria,desultorium,desultoriior,,,12,desultori
diaphanus,diaphana,diaphanum,diaphanior,,,12,diaphan
diffusivus,diffusiva,diffusivum,diffusivior,,,12,diffusiv
discursivus,discursiva,discursivum,discursivior,,,12,discursiv
dissimilaris,dissimilaris,dissimilare,dissimilarior,,,3,dissimilar
dogmaticus,dogmatica,dogmaticum,dogmaticior,,,12,dogmatic
dubitabundus,dubitabunda,dubitabundum,dubitabundior,,,12,dubitabund
elementaris,elementaris,elementare,elementarior,,,3,elementar
eurous,euroa,euroum,euroior,,,12,euro
evanidus,evanida,evanidum,evanidior,,,12,evanid
erraticus,erratica,erraticum,erraticior,,,12,erratic
exclusivus,exclusiva,exclusivum,exclusivior,,,12,exclusiv
florus,flora,florum,florior,florissimus,,12,flor
expansivus,expansiva,expansivum,expansivior,,,12,expansiv
experimentalis,experimentalis,experimentale,experimentalior,,,3,experimental
fabulosus,fabulosa,fabulosum,fabulosior,,,12,fabulos
ferax,ferax,ferax,feracior,feracissimus,feraciter,3,ferac
fictitius,fictitia,fictitium,fictitiior,,,12,fictiti
figularis,figularis,figulare,figularior,,,3,figular
flatulentarus,flatulentara,flatulentarum,flatulentarior,,,12,flatulentar
foelix,foelix,foelix,foelicior,,foeliciter,3,foelic
frugifer,frugifera,frugiferum,frugiferior,,,12,frugifer
globosus,globosa,globosum,globosior,,,12,globos
glutinosus,glutinosa,glutinosum,glutinosior,,,12,glutinos
graduatus,graduata,graduatum,graduatior,,,12,graduat
gremialis,gremialis,gremiale,gremialior,,,3,gremial
herbidus,herbida,herbidum,herbidior,,,12,herbid
heteroclitus,heteroclita,heteroclitum,heteroclitior,,,12,heteroclit
heterogeneus,heterogenea,heterogeneum,heterogeneior,,,12,heterogene
haereticus,haeretica,haereticum,haereticior,,haeretice,12,haeretic
homogeneus,homogenea,homogeneum,homogeneior,,,12,homogene
hortensis,hortensis,hortense,hortensior,,,3,hortens
humidus,humida,humidum,humidior,,,12,humid
hyemalis,hyemalis,hyemale,hyemalior,,,3,hyemal
illiberalis,illiberalis,illiberale,illiberalior,,,3,illiberal
illicitus,illicita,illicitum,illicitior,,,12,illicit
hyperboreus,hyperborea,hyperboreum,hyperboreior,,,12,hyperbore
imaginativus,imaginativa,imaginativum,imaginativior,,,12,imaginativ
imitabilis,imitabilis,imitabile,imitabilior,,,3,imitabil
immemor,immemor,immemor,immemorior,,,3,immemor
imitativus,imitativa,imitativum,imitativior,,,12,imitativ
immotus,immota,immotum,immotior,,,12,immot
impervius,impervia,impervium,imperviior,,,12,impervi
inactivus,inactiva,inactivum,inactivior,,,12,inactiv
inaequalis,inaequalis,inaequale,inaequalior,inaequalissimus,inaequaliter,3,inaequal
inanimatus,inanimata,inanimatum,inanimatior,,,12,inanimat
inartificialis,inartificialis,inartificiale,inartificialior,,,3,inartificial
inartificiosus,inartificiosa,inartificiosum,inartificiosior,,,12,inartificios
inauspicatus,inauspicata,inauspicatum,inauspicatior,,,12,inauspicat
incausabilis,incausabilis,incausabile,incausabilior,,,3,incausabil
inceptivus,inceptiva,inceptivum,inceptivior,,,12,inceptiv
incoeptivus,incoeptiva,incoeptivum,incoeptivior,,,12,incoeptiv
incogitabilis,incogitabilis,incogitabile,incogitabilior,,,3,incogitabil
incommensurabilis,incommensurabilis,incommensurabile,incommensurabilior,,,3,incommensurabil
commensurabilis,commensurabilis,commensurabile,commensurabilior,,,3,commensurabil
incompetens,incompetens,incompetens,incompetentior,,,3,incompetent
inconsuetus,inconsueta,inconsuetum,inconsuetior,,,12,inconsuet
incorporeus,incorporea,incorporeum,incorporeior,,,12,incorpore
indefinitus,indefinita,indefinitum,indefinitior,,,12,indefinit
inefficax,inefficax,inefficax,inefficacior,,,3,inefficac
inexplicabilis,inexplicabilis,inexplicabile,inexplicabilior,,,3,inexplicabil
inelegans,inelegans,inelegans,inelegantior,,ineleganter,3,inelegant
infidus,infida,infidum,infidior,,,12,infid
inflammabilis,inflammabilis,inflammabile,inflammabilior,,,3,inflammabil
informativus,informativa,informativum,informativior,,,12,informativ
infrequens,infrequens,infrequens,infrequentior,,infrequenter,3,infrequent
ingeniatus,ingeniata,ingeniatum,ingeniatior,,,12,ingeniat
inhabilis,inhabilis,inhabile,inhabilior,,,3,inhabil
injucundus,injucunda,injucundum,injucundior,,,12,injucund
iniucundus,iniucunda,iniucundum,iniucundior,,,12,iniucund
inordinatus,inordinata,inordinatum,inordinatior,,,12,inordinat
inscitus,inscita,inscitum,inscitior,,,12,inscit
insensibilis,insensibilis,insensibile,insensibilior,,,3,insensibil
instinctus,instincta,instinctum,instinctior,,,12,instinct
tactilis,tactilis,tactile,tactilior,,,3,tactil
intactilis,intactilis,intactile,intactilior,,,3,intactil
integralis,integralis,integrale,integralior,,,3,integral
interstellaris,interstellaris,interstellare,interstellarior,,,3,interstellar
vincibilis,vincibilis,vincibile,vincibilior,,,3,vincibil
invincibilis,invincibilis,invincibile,invincibilior,,,3,invincibil
ipsissimus,ipsissima,ipsissimum,ipsissimior,,,12,ipsissim
irregularis,irregularis,irregulare,irregularior,,irregulariter,3,irregular
regularis,regularis,regulare,regularior,,regulariter,3,regular
jejunus,jejuna,jejunum,jejunior,,,12,jejun
jocularis,jocularis,joculare,jocularior,,,3,jocular
judicialis,judicialis,judiciale,judicialior,,,3,judicial
limitaneus,limitanea,limitaneum,limitaneior,,,12,limitane
literatus,literata,literatum,literatior,literatissimus,,12,literat
majoranus,majorana,majoranum,majoranior,,,12,majoran
maioranus,maiorana,maioranum,maioranior,,,12,maioran
magneticus,magnetica,magneticum,magneticior,,,12,magnetic
majusculus,majuscula,majusculum,majusculior,,,12,majuscul
maiusculus,maiuscula,maiusculum,maiusculior,,,12,maiuscul
maleficiatus,maleficiata,maleficiatum,maleficiatior,,,12,maleficiat
malesanus,malesana,malesanum,malesanior,,,12,malesan
millenarius,millenaria,millenarium,millenariior,,,12,millenari
mulvius,mulvia,mulvium,mulviior,,,12,mulvi
milvius,milvia,milvium,milviior,,,12,milvi
mentalis,mentalis,mentale,mentalior,,,3,mental
mineralis,mineralis,minerale,mineralior,,,3,mineral
minusculus,minuscula,minusculum,minusculior,,,12,minuscul
monstrosus,monstrosa,monstrosum,monstrosior,,,12,monstros
monstruosus,monstruosa,monstruosum,monstruosior,,,12,monstruos
morigerus,morigera,morigerum,morigerior,,,12,moriger
multiplicativus,multiplicativa,multiplicativum,multiplicativior,,,12,multiplicativ
mundanus,mundana,mundanum,mundanior,,,12,mundan
nobilus,nobila,nobilum,nobilior,,,12,nobil
notabilis,notabilis,notabile,notabilior,,notabiliter,3,notabil
nominalis,nominalis,nominale,nominalior,,,3,nominal
notionalis,notionalis,notionale,notionalior,,,3,notional
nutritius,nutritia,nutritium,nutritiior,,,12,nutriti
omnigenus,omnigena,omnigenum,omnigenior,,,12,omnigen
operativus,operativa,operativum,operativior,,,12,operativ
operosus,operosa,operosum,operosior,,,12,operos
opiatus,opiata,opiatum,opiatior,,,12,opiat
opinabilis,opinabilis,opinabile,opinabilior,,,3,opinabil
ostensivus,ostensiva,ostensivum,ostensivior,,,12,ostensiv
paullulus,paullula,paullulum,paullulior,,,12,paullul
pedarius,pedaria,pedarium,pedariior,,,12,pedari
pensilis,pensilis,pensile,pensilior,,,3,pensil
perfunctorius,perfunctoria,perfunctorium,perfunctoriior,,,12,perfunctori
periodicus,periodica,periodicum,periodicior,,,12,periodic
perniciosus,perniciosa,perniciosum,perniciosior,perniciosissimus,,12,pernicios
boarius,boaria,boarium,boariior,,,12,boari
perpendicularis,perpendicularis,perpendiculare,perpendicularior,,perpendiculariter,3,perpendicular
pestilentialis,pestilentialis,pestilentiale,pestilentialior,,,3,pestilential
phantasicus,phantasica,phantasicum,phantasicior,,,12,phantasic
philologicus,philologica,philologicum,philologicior,,,12,philologic
plebeius,plebeia,plebeium,plebeiior,,,12,plebei
pneumaticus,pneumatica,pneumaticum,pneumaticior,,,12,pneumatic
