word,gender,irregular,pluralia_tantum
Ilargus_Ilargi,m,fa,fa
aletudo_aletudinis,f,fa,fa
Corticata_Corticatae,f,fa,fa
Grovi_Grovorum,m,fa,tr
Limia_Limiae,m,fa,fa
Aunios_Aunii,f,fa,fa
Seurbi_Seurborum,m,fa,tr
Leuni_Leunorum,m,fa,tr
Querquerni_Querquernorum,m,fa,tr
Mearus_Meari,m,fa,fa
Laerus_Laeri,m,fa,fa
Nebis_Nebis,m,fa,fa
Avus_Avi,m,fa,fa
mapalia_mapaliorum,n,fa,tr
alebria_alebriorum,n,fa,tr
conflages_conflagum,m,fa,tr
gutturnium_gutturnii,n,fa,fa
Turoqua_Turoquae,f,fa,fa
Trigundum_Trigundi,n,fa,fa
Talamina_Talaminae,f,fa,fa
socra_socrae,f,fa,fa
Vacua_Vacuae,f,fa,fa
Langobriga_Langobrigae,f,fa,fa
Vagellius_Vagellii,m,fa,fa
Collippo_Collipponis,f,fa,fa
Sellius_Sellii,m,fa,fa
Talabriga_Talabrigae,f,fa,fa
Paesuri_Paesurorum,m,fa,tr
turbiscus_turbisci,m,fa,fa
Veranius_Veranii,m,fa,fa
Pontius_Pontii,m,fa,fa
murcus_murci,m,fa,fa
bibliopolium_bibliopolii,n,fa,fa
Sellium_Sellii,n,fa,fa
Myrtilis_Myrtilis,f,fa,fa
Eburobrittium_Eburobrittii,n,fa,fa
Balsa_Balsae,f,fa,fa
Thalna_Thalnae,m,fa,fa
Rocus_Roci,m,fa,fa
Romilius_Romilii,m,fa,fa
Juventius_Juventii,m,fa,fa
Esuris_Esuris,f,fa,fa
Arandis_Arandis,f,fa,fa
Scalabis_Scalabis,f,fa,fa
codeta_codetae,f,fa,fa
Plagiaria_Plagiariae,f,fa,fa
Urbicus_Urbici,m,fa,fa
Vindex_Vindicis,m,fa,fa
Paccius_Paccii,m,fa,fa
Patulcius_Patulcii,m,fa,fa
Rarapia_Rarapiae,f,fa,fa
Arabriga_Arabrigae,f,fa,fa
Colarni_Colarnorum,m,fa,tr
Elbocori_Elbocororum,m,fa,tr
Bardili_Bardilorum,m,fa,tr
Tibullus_Tibulli,m,fa,fa
Passienus_Passieni,m,fa,fa
Albius_Albii,m,fa,fa
Carrinas_Carrinatis,m,fa,fa
Asprenas_Asprenatis,m,fa,fa
Scapula_Scapulae,m,fa,fa
Tagonius_Tagonii,m,fa,fa
Contosolia_Contosoliae,f,fa,fa
Ipagrum_Ipagri,n,fa,fa
Medubriga_Medubrigae,f,fa,fa
Litabrum_Litabri,n,fa,fa
Octogesa_Octogesae,f,fa,fa
Ebellinum_Ebellini,n,fa,fa
Athanagia_Athanagiae,f,fa,fa
Ilergetes_Ilergetum,m,fa,tr
Caesaraugusta_Caesaraugustae,f,fa,fa
caprificus_caprifici,m,fa,fa
iugatio_iugationis,f,fa,fa
Bergusia_Bergusiae,f,fa,fa
Orgia_Orgiae,f,fa,fa
Graccuris_Graccuridis,f,fa,fa
Iturissa_Iturissae,f,fa,fa
Olcades_Olcadum,m,fa,tr
Luanci_Luancorum,m,fa,tr
Pleminius_Pleminii,m,fa,fa
Percennius_Percennii,m,fa,fa
aseitas_aseitatis,f,fa,fa
Sabidius_Sabidii,m,fa,fa
Ampelusia_Ampelusiae,f,fa,fa
Catilius_Catilii,m,fa,fa
Tingis_Tingis,f,fa,fa
sipunculus_sipunculi,m,fa,fa
sipho_siphonis,m,fa,fa
Babba_Babbae,f,fa,fa
Banasa_Banasae,f,fa,fa
Lixus_Lixi,m,fa,fa
Birrius_Birrii,m,fa,fa
Betutius_Betutii,m,fa,fa
Mucuni_Mucunorum,m,fa,tr
Bevus_Bevi,m,fa,fa
Nuithones_Nuithonum,m,fa,tr
Fosi_Fosorum,m,fa,tr
Zegrensii_Zegrensiorum,m,fa,tr
Thymiaterium_Thymiaterii,n,fa,fa
Mulelacha_Mulelachae,f,fa,fa
caryophyllon_caryophylli,n,fa,fa
Masati_Masatorum,m,fa,tr
Quosenum_Quoseni,n,fa,fa
Gaetuli_Gaetulorum,m,fa,tr
Daradus_Daradi,m,fa,fa
Rusadir_Rusadiris,n,fa,fa
Dulgubnii_Dulgubniorum,m,fa,tr
Ambivius_Ambivii,m,fa,fa
Neleus_Nelei,m,fa,fa
dentifricium_dentifricii,n,fa,fa
Bambotus_Bamboti,m,fa,fa
Perorsi_Perorsorum,m,fa,tr
Pharusii_Pharusiorum,m,fa,tr
Surrentium_Surrentii,n,fa,fa
Braca_Bracae,f,fa,fa
Trebius_Trebii,m,fa,fa
Trebonius_Trebonii,m,fa,fa
Epidius_Epidii,m,fa,fa
Darae_Dararum,m,fa,tr
Nesimi_Nesimorum,m,fa,tr
Massaesyli_Massaesylorum,m,fa,tr
Lausus_Lausi,m,fa,fa
Mezentius_Mezentii,m,fa,fa
Canarii_Canariorum,m,fa,tr
Ocnus_Ocni,m,fa,fa
Baniurae_Baniurarum,m,fa,tr
Murranus_Murrani,m,fa,fa
Mulucha_Muluchae,m,fa,fa
Tamuda_Tamudae,f,fa,fa
scorpaena_scorpaenae,f,fa,fa
Cameses_Camesis,m,fa,fa
Quiza_Quizae,f,fa,fa
Tolumnius_Tolumnii,m,fa,fa
Siga_Sigae,f,fa,fa
topia_topiorum,n,fa,tr
Durdus_Durdi,m,fa,fa
Cipius_Cipii,m,fa,fa
Sophoniba_Sophonibae,f,fa,fa
Madethubadus_Madethubadi,m,fa,fa
Messius_Messii,m,fa,fa
Syphax_Syphacis,m,fa,fa
Tipasa_Tipasae,f,fa,fa
Fenestella_Fenestellae,m,fa,fa
maritagium_maritagii,n,fa,fa
Rusgunia_Rusguniae,f,fa,fa
Rusazus_Rusazi,f,fa,fa
Bocchus_Bocchi,m,fa,fa
Jugurtha_Jugurthae,m,fa,fa
Icosium_Icosii,n,fa,fa
Rusucurium_Rusucurii,n,fa,fa
Herpeditani_Herpeditanorum,m,fa,tr
Nectiberes_Nectiberum,m,fa,tr
Fircellius_Fircellii,m,fa,fa
Mulvius_Mulvii,m,fa,fa
Hiempsal_Hiempsalis,m,fa,fa
Micipsa_Micipsae,m,fa,fa
Ampsaga_Ampsagae,f,fa,fa
Cluentius_Cluentii,m,fa,fa
Vergellus_Vergelli,m,fa,fa
Iomnium_Iomnii,n,fa,fa
Saldae_Saldarum,f,fa,tr
Vinius_Vinii,m,fa,fa
Nabalia_Nabaliae,m,fa,fa
Adherbal_Adherbalis,m,fa,fa
Macurebi_Macureborum,m,fa,tr
Tigavae_Tigavarum,f,fa,tr
Succhabar_Succhabaris,n,fa,fa
Nabales_Nabalum,m,fa,tr
Masinissa_Masinissae,m,fa,fa
Vermina_Verminae,m,fa,fa
Manliana_Manlianae,f,fa,fa
Sardabal_Sardabalis,m,fa,fa
Usar_Usaris,m,fa,fa
Zalacus_Zalaci,m,fa,fa
Varinius_Varinii,m,fa,fa
praenotatio_praenotationis,f,fa,fa
Armua_Armuae,m,fa,fa
Cirta_Cirtae,f,fa,fa
Mastanabal_Mastanabalis,m,fa,fa
Rusicade_Rusicades,f,fa,fa
Gulussa_Gulussae,m,fa,fa
Praetextatus_Praetextati,m,fa,fa
Ocrea_Ocreae,m,fa,fa
Budimerus_Budimeri,m,fa,fa
culcitra_culcitrae,f,fa,fa
Audus_Audi,m,fa,fa
Tacatua_Tacatuae,f,fa,fa
Thabraca_Thabracae,f,fa,fa
Tusca_Tuscae,m,fa,fa
Theveste_Thevestes,f,fa,fa
Lambaesis_Lambaesis,f,fa,fa
Ostorius_Ostorii,m,fa,fa
Furnius_Furnii,m,fa,fa
Tabuda_Tabudae,f,fa,fa
Naraggara_Naraggarae,f,fa,fa
Thagura_Thagurae,f,fa,fa
Gildo_Gildonis,m,fa,fa
Sigus_Sigi,m,fa,fa
voisgra_voisgrae,f,fa,fa
Tarius_Tarii,m,fa,fa
malundrum_malundri,n,fa,fa
Poppaeus_Poppaei,m,fa,fa
Pindarus_Pindari,m,fa,fa
Himilco_Himilconis,m,fa,fa
Tibilis_Tibilis,f,fa,fa
Vaga_Vagae,f,fa,fa
Ubus_Ubi,m,fa,fa
Propertius_Propertii,m,fa,fa
Jabolenus_Jaboleni,m,fa,fa
Lamasba_Lamasbae,f,fa,fa
Milevum_Milevi,n,fa,fa
Ligii_Ligiorum,m,fa,tr
Manimi_Manimorum,m,fa,tr
lyristes_lyristae,m,fa,fa
lyrica_lyricorum,n,fa,tr
lyricus_lyrici,m,fa,fa
Naharvali_Naharvalorum,m,fa,tr
Maxula_Maxulae,f,fa,fa
Misua_Misuae,f,fa,fa
Timoleon_Timoleontis,m,fa,fa
Tubunae_Tubunarum,f,fa,tr
Geminius_Geminii,m,fa,fa
Bagrada_Bagradae,m,fa,fa
chymia_chymiae,f,fa,fa
Nepheris_Nepheris,f,fa,fa
Ruspina_Ruspinae,f,fa,fa
Sanquinius_Sanquinii,m,fa,fa
Curubis_Curubis,f,fa,fa
Titaresius_Titaresii,m,fa,fa
Angites_Angitae,m,fa,fa
Carpis_Carpis,mf,fa,fa
Carpis_Carpidis,m,fa,fa
vertiginosus_vertiginosi,m,fa,fa
Nummius_Nummii,m,fa,fa
Uthina_Uthinae,f,fa,fa
Doberes_Doberum,m,fa,tr
Thenae_Thenarum,f,fa,tr
Tacape_Tacapes,f,fa,fa
Aponius_Aponii,m,fa,fa
Macomades_Macomadum,m,fa,tr
Ducenius_Ducenii,m,fa,fa
Tampius_Tampii,m,fa,fa
Acholla_Achollae,f,fa,fa
Amutria_Amutriae,f,fa,fa
Thysdrus_Thysdri,m,fa,fa
Arutela_Arutelae,f,fa,fa
Sinnus_Sinni,m,fa,fa
Eggius_Eggii,m,fa,fa
Mestrius_Mestrii,m,fa,fa
Psylli_Psyllorum,m,fa,tr
Thimida_Thimidae,f,fa,fa
Telepte_Teleptes,f,fa,fa
Aluta_Alutae,f,fa,fa
Usilla_Usillae,f,fa,fa
Thugga_Thuggae,f,fa,fa
Bomilcar_Bomilcaris,m,fa,fa
Musulamii_Musulamiorum,m,fa,tr
Uzita_Uzitae,f,fa,fa
Decebalus_Decebali,m,fa,fa
Cinyps_Cinypis,m,fa,fa
Cinithi_Cinithorum,m,fa,tr
Gerasus_Gerasi,m,fa,fa
Machares_Macharis,m,fa,fa
Sabarbares_Sabarbarum,m,fa,tr
Vamacures_Vamacurum,m,fa,tr
Tiarantus_Tiaranti,m,fa,fa
Thignica_Thignicae,f,fa,fa
Hierasus_Hierasi,m,fa,fa
Cilium_Cilii,n,fa,fa
Ammedara_Ammedarae,f,fa,fa
Tagaste_Tagastes,f,fa,fa
coagulatio_coagulationis,f,fa,fa
Musuni_Musunorum,m,fa,tr
Cercina_Cercinae,f,fa,fa
Epaminondas_Epaminondae,m,fa,fa
Meninx_Meningis,f,fa,fa
Mustis_Mustis,f,fa,fa
Massyli_Massylorum,m,fa,tr
Membresa_Membresae,f,fa,fa
Sicilibba_Sicilibbae,f,fa,fa
Lycurgus_Lycurgi,m,fa,fa
Taricheae_Tarichearum,f,fa,tr
Massiva_Massivae,m,fa,fa
Teglicium_Teglicii,n,fa,fa
Cuppae_Cupparum,f,fa,tr
Mampsarus_Mampsari,m,fa,fa
Candidiana_Candidianae,f,fa,fa
Usargala_Usargalae,f,fa,fa
Aegimurus_Aegimuri,f,fa,fa
Pelendava_Pelendavae,f,fa,fa
Iassii_Iassiorum,m,fa,tr
Gindanes_Gindanum,m,fa,tr
Giglius_Giglii,m,fa,fa
Vasalaetus_Vasalaeti,m,fa,fa
Eratosthenes_Eratosthenis,m,fa,fa
Naustathmus_Naustathmi,f,fa,fa
Phycus_Phycuntis,f,fa,fa
Arsinoe_Arsinoes,f,fa,fa
Lesura_Lesurae,m,fa,fa
Petuaria_Petuariae,f,fa,fa
Giligammae_Giligammarum,m,fa,tr
Diviciacus_Diviciaci,m,fa,fa
Pelopidas_Pelopidae,m,fa,fa
Barce_Barces,f,fa,fa
Olicana_Olicanae,f,fa,fa
Alauna_Alaunae,f,fa,fa
Arctos_Arcti,f,fa,fa
Macae_Macarum,m,fa,tr
Darnis_Darnis,f,fa,fa
Cilliba_Cillibae,f,fa,fa
Alisontia_Alisontiae,f,fa,fa
Erubrus_Erubri,m,fa,fa
Hirrius_Hirrii,m,fa,fa
Nasamones_Nasamonum,m,fa,tr
Alele_Aleles,f,fa,fa
Cidamus_Cidami,f,fa,fa
Penestae_Penestarum,m,fa,tr
Celbis_Celbis,m,fa,fa
Rapsa_Rapsae,f,fa,fa
Nitibrum_Nitibri,n,fa,fa
Thubes_Thubum,f,fa,tr
Tabudium_Tabudii,n,fa,fa
bucco_bucconis,m,fa,fa
paedia_paediae,f,fa,fa
Galsa_Galsae,f,fa,fa
Niteri_Niterorum,m,fa,tr
Glitius_Glitii,m,fa,fa
Buluba_Bulubae,f,fa,fa
Baracum_Baraci,n,fa,fa
Caerellius_Caerellii,m,fa,fa
Nemesa_Nemesae,m,fa,fa
Maxalla_Maxallae,f,fa,fa
Tamiagi_Tamiagorum,m,fa,tr
Cizania_Cizaniae,f,fa,fa
Pronaea_Pronaeae,m,fa,fa
Enipi_Eniporum,m,fa,tr
Matrinius_Matrinii,m,fa,fa
Barbatius_Barbatii,m,fa,fa
Phazania_Phazaniae,f,fa,fa
Sicambri_Sicambrorum,m,fa,tr
Aventia_Aventiae,f,fa,fa
Marmaridae_Marmaridarum,m,fa,tr
Zygris_Zygris,f,fa,fa
Aziris_Aziris,f,fa,fa
Marmarica_Marmaricae,f,fa,fa
Adeona_Adeonae,f,fa,fa
Numeria_Numeriae,f,fa,fa
Obilae_Obilarum,m,fa,tr
Paliurus_Paliuri,m,fa,fa
Tapanitae_Tapanitarum,m,fa,tr
Ruaditae_Ruaditarum,m,fa,tr
Alyattes_Alyattis,m,fa,fa
gingrina_gingrinae,f,fa,fa
Scaptius_Scaptii,m,fa,fa
Canuleius_Canuleii,m,fa,fa
Iobacchi_Iobacchorum,m,fa,tr
Dumnorix_Dumnorigis,m,fa,fa
Volusenus_Voluseni,m,fa,fa
Taposiris_Taposiris,f,fa,fa
Aurunculeius_Aurunculeii,m,fa,fa
Oecalices_Oecalicum,m,fa,tr
Tarraelii_Tarraeliorum,m,fa,tr
Plinthine_Plinthines,f,fa,fa
Porphyrius_Porphyrii,m,fa,fa
Troglodytae_Troglodytarum,m,fa,tr
Sapaei_Sapaeorum,m,fa,tr
Pelusium_Pelusii,n,fa,fa
Archias_Archiae,m,fa,fa
Gallonius_Gallonii,m,fa,fa
Plaetorius_Plaetorii,m,fa,fa
Pleumoxii_Pleumoxiorum,m,fa,tr
Timosthenes_Timosthenis,m,fa,fa
Blemyes_Blemyum,m,fa,tr
Hermonthis_Hermonthis,f,fa,fa
Ombos_Ombi,f,fa,fa
Ancharius_Ancharii,m,fa,fa
Viridomarus_Viridomari,m,fa,fa
Aufeius_Aufeii,m,fa,fa
Ambiorix_Ambiorigis,m,fa,fa
Scylax_Scylacis,m,fa,fa
Magius_Magii,m,fa,fa
Considius_Considii,m,fa,fa
Thinis_Thinis,f,fa,fa
Antaeopolis_Antaeopolis,f,fa,fa
Diospolis_Diospolis,f,fa,fa
Tentyra_Tentyrorum,n,fa,tr
Talaus_Talai,m,fa,fa
Tarutius_Tarutii,m,fa,fa
Lycopolis_Lycopolis,f,fa,fa
Aphroditopolis_Aphroditopolis,f,fa,fa
Togonius_Togonii,m,fa,fa
Falcula_Falculae,m,fa,fa
Leontopolis_Leontopolis,f,fa,fa
Cynopolis_Cynopolis,f,fa,fa
Theocritus_Theocriti,m,fa,fa
Histiaeus_Histiaei,m,fa,fa
Fidiculanius_Fidiculanii,m,fa,fa
Culleo_Culleonis,m,fa,fa
Oenomaus_Oenomai,m,fa,fa
Saloninus_Salonini,m,fa,fa
Hermopolis_Hermopolis,f,fa,fa
Latopolis_Latopolis,f,fa,fa
Panopolis_Panopolis,f,fa,fa
Gynaecopolis_Gynaecopolis,f,fa,fa
Oesalces_Oesalcis,m,fa,fa
Capusa_Capusae,m,fa,fa
Ligarius_Ligarii,m,fa,fa
Biessi_Biessorum,m,fa,tr
Coptos_Copti,f,fa,fa
Pharbaethos_Pharbaethi,f,fa,fa
Oxyrynchus_Oxyrynchi,f,fa,fa
Gauda_Gaudae,m,fa,fa
Tanas_Tanae,m,fa,fa
Athribis_Athribis,f,fa,fa
Viriathus_Viriathi,m,fa,fa
Oclatinius_Oclatinii,m,fa,fa
Tolenus_Toleni,m,fa,fa
Obultronius_Obultronii,m,fa,fa
Xois_Xois,f,fa,fa
Sebennytus_Sebennyti,f,fa,fa
asplenium_asplenii,n,fa,fa
Cabasa_Cabasae,f,fa,fa
olentica_olenticorum,n,fa,tr
Dasumius_Dasumii,m,fa,fa
Brennus_Brenni,m,fa,fa
Orgetorix_Orgetorigis,m,fa,fa
Dillius_Dillii,m,fa,fa
Busiris_Busiris,f,fa,fa
Onuphis_Onuphis,f,fa,fa
Pleuratus_Pleurati,m,fa,fa
Rhamnes_Rhamnetis,m,fa,fa
Schedia_Schediae,f,fa,fa
Andropolis_Andropolis,f,fa,fa
Scerdilaedus_Scerdilaedi,m,fa,fa
Butos_Buti,f,fa,fa
Avaris_Avaris,f,fa,fa
Ragonius_Ragonii,m,fa,fa
Raecius_Raecii,m,fa,fa
Monunius_Monunii,m,fa,fa
Staberius_Staberii,m,fa,fa
Fontus_Fonti,m,fa,fa
Saufeius_Saufeii,m,fa,fa
Robigus_Robigi,m,fa,fa
Teuta_Teutae,f,fa,fa
Heroopolis_Heroopolis,f,fa,fa
Thmuis_Thmuis,f,fa,fa
Crocodilopolis_Crocodilopolis,f,fa,fa
Terenuthis_Terenuthis,f,fa,fa
Perdiccas_Perdiccae,m,fa,fa
Clausus_Clausi,m,fa,fa
Bardylis_Bardylis,m,fa,fa
Acoris_Acoris,f,fa,fa
Philae_Philarum,f,fa,tr
Arruns_Arruntis,m,fa,fa
Tuphium_Tuphii,n,fa,fa
Velanius_Velanii,m,fa,fa
Vedius_Vedii,m,fa,fa
Berosus_Berosi,m,fa,fa
Insteius_Insteii,m,fa,fa
Sudines_Sudinis,m,fa,fa
Vocula_Voculae,m,fa,fa
Iccius_Iccii,m,fa,fa
Saxula_Saxulae,m,fa,fa
Lucterius_Lucterii,m,fa,fa
Cidenas_Cidenae,m,fa,fa
Apollinopolis_Apollinopolis,f,fa,fa
Silsilis_Silsilis,f,fa,fa
Cupiennius_Cupiennii,m,fa,fa
Cicurinus_Cicurini,m,fa,fa
Catabani_Catabanorum,m,fa,tr
Crepereius_Crepereii,m,fa,fa
Ligustinus_Ligustini,m,fa,fa
Esbonitae_Esbonitarum,m,fa,tr
Pytheas_Pytheae,m,fa,fa
lenitio_lenitionis,f,fa,fa
Canchlei_Canchleorum,m,fa,tr
Conon_Cononis,m,fa,fa
Venilia_Veniliae,f,fa,fa
venilia_veniliae,f,fa,fa
rudicula_rudiculae,f,fa,fa
Firmius_Firmii,m,fa,fa
Scenitae_Scenitarum,m,fa,tr
Faucius_Faucii,m,fa,fa
Emesa_Emesae,f,fa,fa
Harudes_Harudum,m,fa,tr
Nobilior_Nobilioris,m,fa,fa
Nabataei_Nabataeorum,m,fa,tr
Laeana_Laeanae,f,fa,fa
fendicae_fendicarum,f,fa,tr
Maevius_Maevii,m,fa,fa
Minidius_Minidii,m,fa,fa
Casius_Casii,m,fa,fa
Maro_Maronis,m,fa,fa
Aretas_Aretae,m,fa,fa
Obodas_Obodae,m,fa,fa
Tuerobis_Tuerobis,m,fa,fa
Arethon_Arethontis,m,fa,fa
Carfulenus_Carfuleni,m,fa,fa
Canidius_Canidii,m,fa,fa
Manetho_Manethonis,m,fa,fa
Duris_Duridis,m,fa,fa
Calvena_Calvenae,m,fa,fa
Faberius_Faberii,m,fa,fa
Coruncanius_Coruncanii,m,fa,fa
Balbus_Balbi,m,fa,fa
Sapor_Saporis,m,fa,fa
Staius_Staii,m,fa,fa
Rhaphea_Rhapheae,f,fa,fa
Maharbal_Maharbalis,m,fa,fa
Rhinocolura_Rhinocolurae,f,fa,fa
Salonius_Salonii,m,fa,fa
Ascalo_Ascalonis,f,fa,fa
arachis_arachidis,f,fa,fa
Bellerophon_Bellerophontis,m,fa,fa
Actaeon_Actaeonis,m,fa,fa
Zopyrus_Zopyri,m,fa,fa
Gamala_Gamalae,f,fa,fa
Sollius_Sollii,m,fa,fa
Fulcinius_Fulcinii,m,fa,fa
Iamnia_Iamniae,f,fa,fa
Oribasius_Oribasii,m,fa,fa
Ocella_Ocellae,m,fa,fa
caudica_caudicae,f,fa,fa
Lydda_Lyddae,f,fa,fa
Gophna_Gophnae,f,fa,fa
Corellius_Corellii,m,fa,fa
Macrinus_Macrini,m,fa,fa
Burbuleius_Burbuleii,m,fa,fa
Thamna_Thamnae,f,fa,fa
Tasgetius_Tasgetii,m,fa,fa
Engada_Engadae,f,fa,fa
Teutomatus_Teutomati,m,fa,fa
Usipetes_Usipetum,m,fa,tr
Turcilingi_Turcilingorum,m,fa,tr
Tarichea_Taricheae,f,fa,fa
Fenius_Fenii,m,fa,fa
Capitolias_Capitoliadis,f,fa,fa
Tigidius_Tigidii,m,fa,fa
Pacorus_Pacori,m,fa,fa
Orodes_Orodis,m,fa,fa
Esseni_Essenorum,m,fa,tr
Venuleius_Venuleii,m,fa,fa
Pactumeius_Pactumeii,m,fa,fa
Rhaphana_Rhaphanae,f,fa,fa
Canatha_Canathae,f,fa,fa
Gadara_Gadarorum,n,fa,tr
Vannius_Vannii,m,fa,fa
Vangio_Vangionis,m,fa,fa
Sitones_Sitonum,m,fa,tr
Virius_Virii,m,fa,fa
Gerasa_Gerasae,f,fa,fa
Scythopolis_Scythopolis,f,fa,fa
Rabuleius_Rabuleii,m,fa,fa
Chrysorrhoas_Chrysorrhoae,m,fa,fa
Hieromix_Hieromicis,m,fa,fa
Cynthius_Cynthii,m,fa,fa
Seuthes_Seuthis,m,fa,fa
Rabocentus_Rabocenti,m,fa,fa
Digerri_Digerrorum,m,fa,tr
Sepphoris_Sepphoris,f,fa,fa
Vetulenus_Vetuleni,m,fa,fa
Helvidius_Helvidii,m,fa,fa
Trachonitis_Trachonitidis,f,fa,fa
Paneas_Paneadis,f,fa,fa
Masada_Masadae,f,fa,fa
Ampeloessa_Ampeloessae,f,fa,fa
Ecdippa_Ecdippae,f,fa,fa
Bucar_Bucaris,m,fa,fa
Volusus_Volusi,m,fa,fa
Amadocus_Amadoci,m,fa,fa
Decidius_Decidii,m,fa,fa
Metabus_Metabi,m,fa,fa
Lartidius_Lartidii,m,fa,fa
Chrysostomus_Chrysostomi,m,fa,fa
columnella_columnellae,f,fa,fa
Gestar_Gestaris,m,fa,fa
Spendius_Spendii,m,fa,fa
Getta_Gettae,f,fa,fa
Geba_Gebae,f,fa,fa
Sycamina_Sycaminae,f,fa,fa
Eppius_Eppii,m,fa,fa
Pacida_Pacidae,m,fa,fa
Luscius_Luscii,m,fa,fa
Belus_Beli,m,fa,fa
Cavarinus_Cavarini,m,fa,fa
Langarus_Langari,m,fa,fa
Foslius_Foslii,m,fa,fa
Opellius_Opellii,m,fa,fa
Bethulia_Bethuliae,f,fa,fa
Lemavi_Lemavorum,m,fa,tr
Zimyra_Zimyrae,f,fa,fa
Osi_Osorum,m,fa,tr
Sadales_Sadalis,m,fa,fa
Rhoemetalces_Rhoemetalcis,m,fa,fa
Cornificius_Cornificii,m,fa,fa
Tamyras_Tamyrae,m,fa,fa
Saboci_Sabocorum,m,fa,tr
Gigarta_Gigartae,f,fa,fa
Leontes_Leontae,m,fa,fa
perpetratrix_perpetratricis,f,fa,fa
Tigellius_Tigellii,m,fa,fa
Amyntas_Amyntae,m,fa,fa
Hosidius_Hosidii,m,fa,fa
Magoras_Magorae,m,fa,fa
Bargylus_Bargyli,m,fa,fa
Bostrenus_Bostreni,m,fa,fa
Aradus_Aradi,f,fa,fa
Orthosia_Orthosiae,f,fa,fa
cistella_cistellae,f,fa,fa
Limici_Limicorum,m,fa,tr
Sitalces_Sitalcis,m,fa,fa
Ctesias_Ctesiae,m,fa,fa
Sadocus_Sadoci,m,fa,fa
Intemelii_Intemeliorum,m,fa,tr
Tineius_Tineii,m,fa,fa
Vipstanus_Vipstani,m,fa,fa
Eleutherus_Eleutheri,m,fa,fa
Tiridates_Tiridatis,m,fa,fa
Arsames_Arsamis,m,fa,fa
Saenius_Saenii,m,fa,fa
Volteius_Volteii,m,fa,fa
Figulus_Figuli,m,fa,fa
Gabala_Gabalae,f,fa,fa
Marathus_Marathi,f,fa,fa
Murena_Murenae,m,fa,fa
Balanea_Balaneae,f,fa,fa
Paltus_Palti,f,fa,fa
Nemetobriga_Nemetobrigae,f,fa,fa
doliolum_dolioli,n,fa,fa
Dipolis_Dipolis,f,fa,fa
Tulingi_Tulingorum,m,fa,tr
Speusippus_Speusippi,m,fa,fa
Tibures_Tiburum,m,fa,tr
Subrius_Subrii,m,fa,fa
Satrius_Satrii,m,fa,fa
Aviliobris_Aviliobris,f,fa,fa
plusquamperfectum_plusquamperfecti,n,fa,fa
Charidemus_Charidemi,m,fa,fa
Amyrtaeus_Amyrtaei,m,fa,fa
Lycormas_Lycormae,m,fa,fa
Myriandrus_Myriandri,f,fa,fa
Oenobaras_Oenobarae,m,fa,fa
Bomitae_Bomitarum,f,fa,tr
Rhosus_Rhosi,f,fa,fa
Mucius_Mucii,m,fa,fa
Peducaeus_Peducaei,m,fa,fa
Berisamum_Berisami,n,fa,fa
Olca_Olcae,f,fa,fa
Crates_Cratis,m,fa,fa
Rubrius_Rubrii,m,fa,fa
Chamavi_Chamavorum,m,fa,tr
Vitellius_Vitellii,m,fa,fa
Vicirius_Vicirii,m,fa,fa
Nazerini_Nazerinorum,m,fa,tr
Tremellius_Tremellii,m,fa,fa
Marsyas_Marsyae,m,fa,fa
Turodi_Turodorum,m,fa,tr
Gazetae_Gazetarum,f,fa,tr
Statira_Statirae,f,fa,fa
Cyrrhus_Cyrrhi,f,fa,fa
Stilicho_Stilichonis,m,fa,fa
Radagaisus_Radagaisi,m,fa,fa
Hedius_Hedii,m,fa,fa
Suillius_Suillii,m,fa,fa
Gindarus_Gindari,f,fa,fa
Ituraea_Ituraeae,f,fa,fa
Danaba_Danabae,f,fa,fa
Epiphania_Epiphaniae,f,fa,fa
Artaphernes_Artaphernis,m,fa,fa
Bulotus_Buloti,m,fa,fa
Pacarius_Pacarii,m,fa,fa
Pharnaces_Pharnacis,m,fa,fa
Pantuleius_Pantuleii,m,fa,fa
Pagrae_Pagrarum,f,fa,tr
Bumadus_Bumadi,m,fa,fa
Penelenitae_Penelenitarum,f,fa,tr
Batnae_Batnarum,f,fa,tr
Birtha_Birthae,f,fa,fa
Dipsas_Dipsantis,m,fa,fa
Hystaspes_Hystaspis,m,fa,fa
Favorinus_Favorini,m,fa,fa
Memor_Memoris,m,fa,fa
Chalus_Chali,m,fa,fa
Dabrona_Dabronae,f,fa,fa
Fufidius_Fufidii,m,fa,fa
Ariobarzanes_Ariobarzanis,m,fa,fa
Carana_Caranae,f,fa,fa
Caranitis_Caranitidis,f,fa,fa
Hierapolis_Hierapolis,f,fa,fa
Cleomenes_Cleomenis,m,fa,fa
Mardonius_Mardonii,m,fa,fa
Tutilius_Tutilii,m,fa,fa
Egilius_Egilii,m,fa,fa
Espo_Esponis,f,fa,fa
Omiras_Omirae,m,fa,fa
Pyxurates_Pyxuratae,m,fa,fa
Bagoas_Bagoae,m,fa,fa
Bantius_Bantii,m,fa,fa
Aternius_Aternii,m,fa,fa
Sesostris_Sesostris,m,fa,fa
Dascusa_Dascusae,f,fa,fa
Anaetica_Anaeticae,f,fa,fa
Zimara_Zimarae,f,fa,fa
Somena_Somenae,m,fa,fa
Baphyras_Baphyrae,m,fa,fa
Derxene_Derxenes,f,fa,fa
Damastes_Damastis,m,fa,fa
